round,selected,evaluated,cache_mismatch,lr,accuracy,accuracy_std,accuracy_min,accuracy_max,precision_macro,precision_macro_std,precision_macro_min,precision_macro_max,precision_micro,precision_micro_std,precision_micro_min,precision_micro_max,precision_weighted,precision_weighted_std,precision_weighted_min,precision_weighted_max,recall_macro,recall_macro_std,recall_macro_min,recall_macro_max,recall_micro,recall_micro_std,recall_micro_min,recall_micro_max,recall_weighted,recall_weighted_std,recall_weighted_min,recall_weighted_max,f1_macro,f1_macro_std,f1_macro_min,f1_macro_max,f1_micro,f1_micro_std,f1_micro_min,f1_micro_max,f1_weighted,f1_weighted_std,f1_weighted_min,f1_weighted_max,loss_w_client_mean,ce_orig_client_mean,loss_theta_client_mean,gnorm_w,gnorm_theta,steps_w,skipped_w,steps_theta,skipped_theta,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
28,20,20,0,0.0004259980519584773,0.528009278209978,0.10794949121846148,0.3500564009529294,0.707736571541303,0.5901091812281802,0.06117248071334958,0.48540289023386285,0.6837329536099573,0.528009278209978,0.10794949121846148,0.3500564009529294,0.707736571541303,0.6803900467799106,0.04103981381073463,0.5774120534923579,0.7385462907239468,0.5624414653827288,0.07975741019769228,0.3684790334419151,0.6824161644459744,0.528009278209978,0.10794949121846148,0.3500564009529294,0.707736571541303,0.528009278209978,0.1079494912184615,0.35005640095292934,0.707736571541303,0.48366042537610987,0.09628447591243161,0.2795519358531024,0.6406105683186146,0.528009278209978,0.10794949121846148,0.3500564009529294,0.707736571541303,0.5061476308843396,0.12716474839892705,0.2717959298070021,0.7080389439718278,0.019788318338822365,0.014030018521373599,0.033590276414197394,0.17835673737611388,0.48522942409874925,84083,3,84083,31,1046.960620232996,273.0808266890017,7.0197553634643555,7.0797319412231445,compiled,1320.7000380759928
29,20,20,0,0.00039485213769162444,0.5296053382928134,0.10826018095518046,0.3493667100844198,0.7055034859496626,0.592598031074784,0.06075889106942813,0.491109076294732,0.6864497904857103,0.5296053382928134,0.10826018095518046,0.3493667100844198,0.7055034859496626,0.6820216628172099,0.03959489252980124,0.5911448834031642,0.7405818941998488,0.5644649324340543,0.07775495503449086,0.36982021026497247,0.6839592394283638,0.5296053382928134,0.10826018095518046,0.3493667100844198,0.7055034859496626,0.5296053382928134,0.10826018095518043,0.3493667100844198,0.7055034859496625,0.4871789145395408,0.09517719975920845,0.2810701470945375,0.637189887768981,0.5296053382928134,0.10826018095518046,0.3493667100844198,0.7055034859496626,0.5083990630353694,0.12720801795686681,0.2735219242017186,0.7070639383340594,0.018644953501554345,0.013362568276271409,0.032586727084274854,0.17294162153334688,0.48938085322855296,84083,5,84083,23,1093.0640604779999,296.0898089309999,7.335026264190674,7.331477165222168,compiled,1389.9333480419998
30,20,20,0,0.00036415884461763896,0.5293759384864882,0.10762265605594616,0.3568565745000415,0.7092005152145043,0.5908032760964649,0.060815100041346104,0.4641307445964487,0.6818473887789931,0.5293759384864882,0.10762265605594616,0.3568565745000415,0.7092005152145043,0.6789056515447807,0.04779567644584146,0.5266892773726579,0.7347533716381602,0.5648189541460285,0.07746141857047806,0.3728980153133228,0.6821968573987132,0.5293759384864882,0.10762265605594616,0.3568565745000415,0.7092005152145043,0.5293759384864882,0.10762265605594618,0.3568565745000415,0.7092005152145044,0.4862584700276667,0.09535986054609598,0.2809710195677211,0.6413755652351543,0.5293759384864882,0.10762265605594616,0.3568565745000415,0.7092005152145043,0.5078539731238141,0.12667235754449183,0.2790633324459957,0.709681593666266,0.017773663814103502,0.012631343544663188,0.031829694384595306,0.17081799685341592,0.49880232957296855,84083,7,84083,30,1027.9519907130002,266.65096042799996,7.18646764755249,7.078625202178955,compiled,1295.193917951
31,20,20,0,0.00033404429806145283,0.5291683853957634,0.10727851517782228,0.3492875378101042,0.7091255245743956,0.5904035424742012,0.06075986479793361,0.47875829624856675,0.6895336980152349,0.5291683853957634,0.10727851517782228,0.3492875378101042,0.7091255245743956,0.6799495546340342,0.042979059558647864,0.5642068872648645,0.7356836431175808,0.5651838620563593,0.07867538455468202,0.3685438464078236,0.6812512764403768,0.5291683853957634,0.10727851517782228,0.3492875378101042,0.7091255245743956,0.5291683853957634,0.10727851517782229,0.34928753781010413,0.7091255245743956,0.48607998576272954,0.09593075289734626,0.2807603271331077,0.6482997125802066,0.5291683853957634,0.10727851517782228,0.3492875378101042,0.7091255245743956,0.506987795532525,0.12668210702093485,0.2741350249593468,0.7107206568549712,0.016984689197111213,0.011941679669779371,0.031108984058882024,0.16813799866141957,0.5093198376254977,84083,6,84083,33,1018.0901059619996,266.05401757899926,7.019664287567139,7.078577041625977,compiled,1284.7051759929996
32,20,20,0,0.00030463224515441515,0.5293631519783359,0.10807029301495172,0.34784663958764256,0.7190786503134413,0.5902623684400632,0.06174522171636958,0.46899409453622765,0.6892438013217975,0.5293631519783359,0.10807029301495172,0.34784663958764256,0.7190786503134413,0.678671277143224,0.04726525196244141,0.5352042175748992,0.7389610097042377,0.5645931506579791,0.07781286151008861,0.3740594569828658,0.6776608736082737,0.5293631519783359,0.10807029301495172,0.34784663958764256,0.7190786503134413,0.5293631519783359,0.10807029301495172,0.34784663958764256,0.7190786503134413,0.4862040837541722,0.09506840183633965,0.2861661636544745,0.6479864739513158,0.5293631519783359,0.10807029301495172,0.34784663958764256,0.7190786503134413,0.5073181460650138,0.12687934154156472,0.2716414048619922,0.7176113784235596,0.016206957209320326,0.011285655929055751,0.030365789917026237,0.16706022901186185,0.5175373922949327,84083,7,84083,29,1019.7314137890007,266.52304992299923,7.020176410675049,7.078732013702393,compiled,1286.8699393310008
33,20,20,0,0.00027604354633078667,0.5292143043856143,0.10806564110572729,0.3473331349070464,0.709995490339821,0.5914403757215453,0.05952238228720556,0.49235754011182264,0.6845507356957137,0.5292143043856143,0.10806564110572729,0.3473331349070464,0.709995490339821,0.6809010372838026,0.04311629570272282,0.5623604211549313,0.7405018357793786,0.5642739690097767,0.07873210356678052,0.3676078624443421,0.68217577193406,0.5292143043856143,0.10806564110572729,0.3473331349070464,0.709995490339821,0.5292143043856143,0.10806564110572728,0.3473331349070464,0.7099954903398209,0.4853161531759417,0.09576777310349202,0.2755844351802699,0.636685682147419,0.5292143043856143,0.10806564110572729,0.3473331349070464,0.709995490339821,0.5075439501505081,0.1272732762963968,0.2710319392328808,0.7099527810205104,0.015645984424602917,0.010697431859024015,0.02973539797841871,0.16561725939712935,0.5247345052094721,84083,3,84083,28,1015.3389975439995,265.9578062190003,7.02012825012207,7.078619956970215,compiled,1281.9094974569998
34,20,20,0,0.0002483956786862901,0.5276784366040559,0.1063541383199314,0.3496386092330669,0.7078985401729133,0.5892781347594743,0.05964455598198511,0.4792694965634021,0.6852572059806676,0.5276784366040559,0.1063541383199314,0.3496386092330669,0.7078985401729133,0.6784537592020101,0.04521955576857397,0.548941649618089,0.7347244076199185,0.5643625332268023,0.07776820590755042,0.374088732874264,0.6759903257585786,0.5276784366040559,0.1063541383199314,0.3496386092330669,0.7078985401729133,0.5276784366040559,0.10635413831993142,0.34963860923306694,0.7078985401729134,0.48472164069088575,0.09460399783343763,0.27978164110111436,0.6417058849263478,0.5276784366040559,0.1063541383199314,0.3496386092330669,0.7078985401729133,0.5056957165803406,0.1255837362331869,0.27196874108034674,0.7084228747582108,0.014909745447374398,0.010195558629984187,0.029324742268420207,0.16321244897069892,0.5384043628817101,84083,6,84083,33,1016.6426091809999,265.8337407830004,7.020219326019287,7.078732013702393,compiled,1283.0402425999991
35,20,20,0,0.00022180225323952595,0.5274696197305484,0.10693028787800302,0.34594808473254685,0.7081424688349772,0.5897416986583403,0.05791167521468925,0.48020714364284606,0.6829668031438774,0.5274696197305484,0.10693028787800302,0.34594808473254685,0.7081424688349772,0.6779209297669093,0.044499811719828045,0.5514452937132617,0.7344978656249388,0.5644238356218862,0.07763126235327979,0.3709379014644482,0.6769527050811492,0.5274696197305484,0.10693028787800302,0.34594808473254685,0.7081424688349772,0.5274696197305484,0.10693028787800303,0.34594808473254685,0.7081424688349772,0.4844554278492897,0.09406022661337403,0.2784019293760891,0.6387741262710496,0.5274696197305484,0.10693028787800302,0.34594808473254685,0.7081424688349772,0.5051442311452459,0.1259394705384219,0.2726633212585925,0.7079309551292294,0.014228849864498247,0.009645326136480047,0.028761687557709786,0.16073037552543618,0.5502795199982499,84083,7,84083,27,1017.7642275979997,266.51363041400145,7.02012825012207,7.078288555145264,compiled,1285.0276923780002
36,20,20,0,0.00019637254807992693,0.5270255998716888,0.10674373132049524,0.3541333084541586,0.7103480485660573,0.5912656072496189,0.05841366521541637,0.49057590897095116,0.6844338595050814,0.5270255998716888,0.10674373132049524,0.3541333084541586,0.7103480485660573,0.680110489116631,0.04084698795451454,0.5817743353000997,0.7345647860099309,0.5638534442136589,0.07828244637671096,0.3747803044604202,0.6799479559302566,0.5270255998716888,0.10674373132049524,0.3541333084541586,0.7103480485660573,0.5270255998716888,0.10674373132049522,0.3541333084541586,0.7103480485660572,0.48412325051900923,0.09522516575740522,0.28552417895125426,0.6428333046873529,0.5270255998716888,0.10674373132049524,0.3541333084541586,0.7103480485660573,0.5046626074078917,0.1261213871545948,0.2713120673137497,0.7100604616382525,0.013700198373734424,0.00921705126254866,0.0284470766695743,0.1595760428769501,0.5663244383453715,84083,5,84083,34,1017.2763054169991,266.30414427300093,7.0197553634643555,7.078625202178955,compiled,1284.155474072999
37,20,20,0,0.00017221105932064813,0.5278592504671582,0.10630225943469718,0.3557463041555315,0.7116228894479063,0.5920898914334589,0.05931505236527186,0.4853113493307185,0.6881089019915566,0.5278592504671582,0.10630225943469718,0.3557463041555315,0.7116228894479063,0.6799143661684411,0.04374458108821382,0.5577957484276853,0.7368416593668633,0.564979068886597,0.07787116959801349,0.37363042261378704,0.682518675158343,0.5278592504671582,0.10630225943469718,0.3557463041555315,0.7116228894479063,0.5278592504671582,0.10630225943469718,0.35574630415553155,0.7116228894479062,0.48556962132448317,0.09511977385665939,0.28157189355292994,0.6456203489524032,0.5278592504671582,0.10630225943469718,0.3557463041555315,0.7116228894479063,0.505616365175227,0.1259170702537982,0.2725997462064962,0.7121079018882905,0.013151865095732277,0.008774676397211722,0.028053297513942133,0.1575487309603252,0.5731384742502657,84083,5,84083,29,1018.369045862999,265.76306787999965,7.019712448120117,7.078577041625977,compiled,1284.6808628029994
38,20,20,0,0.00014941707170162489,0.5266305376568704,0.10664443441138388,0.3433643923439667,0.7130494771888601,0.5913235553226028,0.05849167246396626,0.485345932624019,0.6883547014348851,0.5266305376568704,0.10664443441138388,0.3433643923439667,0.7130494771888601,0.6788299512698343,0.04375473210250035,0.5565779433137041,0.7371962426729083,0.5645204026574309,0.07838795709394854,0.3713568473434243,0.6792581969176628,0.5266305376568704,0.10664443441138388,0.3433643923439667,0.7130494771888601,0.5266305376568704,0.10664443441138388,0.3433643923439667,0.7130494771888601,0.4848705648719265,0.09446908894820509,0.28168012117080965,0.6430535482987222,0.5266305376568704,0.10664443441138388,0.3433643923439667,0.7130494771888601,0.5048351108041708,0.12596152207790368,0.27263265943606846,0.7126134713197162,0.01269386406257183,0.008385140279151547,0.02780193936427436,0.15630545799602294,0.5916665675643595,84083,6,84083,31,1017.5499174490014,265.5887976159993,7.020176410675049,7.078780174255371,compiled,1283.7471644690013
39,20,20,0,0.00012808425060727857,0.5269106560398642,0.10587910358934736,0.3486507213830095,0.7104274996159866,0.5906103127563932,0.059273528814887635,0.48760619725261617,0.6885771649091716,0.5269106560398642,0.10587910358934736,0.3486507213830095,0.7104274996159866,0.6790237622718858,0.043536321256440386,0.5574403843827267,0.7373517847842384,0.564682547799179,0.07819691864292155,0.37136768330472825,0.6779489478303473,0.5269106560398642,0.10587910358934736,0.3486507213830095,0.7104274996159866,0.5269106560398641,0.10587910358934739,0.3486507213830095,0.7104274996159866,0.4849099075129904,0.09491751810014999,0.28048523229515454,0.6435559600919966,0.5269106560398642,0.10587910358934736,0.3486507213830095,0.7104274996159866,0.5049296745869947,0.12536921939228296,0.2733214751928358,0.711207988631598,0.012344705152809854,0.008034062253267327,0.02784784001009551,0.15662360163498762,0.6146416464039667,84083,5,84083,34,1016.1401969060007,266.5437542130003,7.020176410675049,7.078577041625977,compiled,1283.3130765410006
40,20,20,0,0.00010830025717536152,0.5279895501890425,0.10631511310874321,0.3439731453592735,0.7130670400525287,0.5935517342623587,0.05671279440058412,0.5014927977294481,0.6823277597105665,0.5279895501890425,0.10631511310874321,0.3439731453592735,0.7130670400525287,0.6810391201790857,0.04112591836850168,0.5722662565450708,0.7353253659208974,0.565984884397681,0.0781716946627886,0.37133699633122563,0.6788365451765308,0.5279895501890425,0.10631511310874321,0.3439731453592735,0.7130670400525287,0.5279895501890425,0.10631511310874321,0.3439731453592735,0.7130670400525287,0.486504832909063,0.09468841676188744,0.2794579195545206,0.6464470716028157,0.5279895501890425,0.10631511310874321,0.3439731453592735,0.7130670400525287,0.5059662534466306,0.12561351687795258,0.27268892002614464,0.7126223174851721,0.011967513025854725,0.00773408628499334,0.027788139717523287,0.15496619244063475,0.6271100383687824,84083,5,84083,35,1015.7103700729986,267.372136209,7.020176410675049,7.078780174255371,compiled,1283.8304102729999
41,20,20,0,9.01463880785389e-05,0.5283094870222053,0.10685271597000762,0.3459418587438389,0.7106140005016103,0.5928990274500994,0.057539175685860366,0.4982531679263339,0.6820053876558918,0.5283094870222053,0.10685271597000762,0.3459418587438389,0.7106140005016103,0.68154595955911,0.03990882235232968,0.584097854740881,0.7342858786593393,0.5658014664287792,0.07832718169053372,0.37100792247284653,0.6825922913777179,0.5283094870222053,0.10685271597000762,0.3459418587438389,0.7106140005016103,0.5283094870222053,0.10685271597000762,0.3459418587438389,0.7106140005016103,0.48609088914204446,0.09464385670790504,0.2796548761839802,0.6435867111762877,0.5283094870222053,0.10685271597000762,0.3459418587438389,0.7106140005016103,0.506077167142919,0.1263022544274366,0.2735905625283461,0.7102220086218176,0.011580765412397224,0.0074708655801411315,0.027892891998377765,0.15341971986135955,0.6438806678390113,84083,5,84083,32,1016.1103908210007,265.93637909800236,7.020176410675049,7.078577041625977,compiled,1282.652630216
42,20,20,0,7.369724145892235e-05,0.5277323285764611,0.10641373847194183,0.3481182599606759,0.7133003752412687,0.5924078189800867,0.05787612976668376,0.49986877115087563,0.6894321013026128,0.5277323285764611,0.10641373847194183,0.3481182599606759,0.7133003752412687,0.6808870748429088,0.040084376071817154,0.5884649902325155,0.7380445618936329,0.5657409280355052,0.07815168672756509,0.3733657320173306,0.6814070134446102,0.5277323285764611,0.10641373847194183,0.3481182599606759,0.7133003752412687,0.5277323285764611,0.10641373847194181,0.3481182599606759,0.7133003752412687,0.48573640788633765,0.09499781151502727,0.28064613987061116,0.6486975150909251,0.5277323285764611,0.10641373847194183,0.3481182599606759,0.7133003752412687,0.5057226459812301,0.12582504847546494,0.2747334352406099,0.7141615869675438,0.011384387307983815,0.007266980231690108,0.02821305851693549,0.1538526778496253,0.6660993396893092,84083,5,84083,33,1018.7900919179992,266.5379433070011,7.020176410675049,7.078268051147461,compiled,1285.9341000230015
43,20,20,0,5.902041038830258e-05,0.5279249160629857,0.10639060448521917,0.3482912866916332,0.7100637903651988,0.5919080447049551,0.05821577534789698,0.49743994635650457,0.6860562133829439,0.5279249160629857,0.10639060448521917,0.3482912866916332,0.7100637903651988,0.6801987403583409,0.04249606090792073,0.5666965508223674,0.7355641408975431,0.5658552198514654,0.07846880148857588,0.3728264437906408,0.6824307052051237,0.5279249160629857,0.10639060448521917,0.3482912866916332,0.7100637903651988,0.5279249160629857,0.10639060448521918,0.3482912866916332,0.7100637903651988,0.48571046323149636,0.09512053420860406,0.2819586426529536,0.6431568246383692,0.5279249160629857,0.10639060448521917,0.3482912866916332,0.7100637903651988,0.5056052510719498,0.1260105549117251,0.2728558570839746,0.7103813930064824,0.011094020358115082,0.0070884684786978736,0.028588735233328333,0.15218567755443324,0.6894660659557178,84083,4,84083,35,1013.0246669150001,266.5410168790004,7.019664287567139,7.078619956970215,compiled,1280.175262714998
44,20,20,0,4.617620511371929e-05,0.52722802349112,0.10590884902007368,0.3490875627698141,0.711532844924653,0.5904719241174679,0.05803389947096414,0.49170147513067164,0.6850324222557399,0.52722802349112,0.10590884902007368,0.3490875627698141,0.711532844924653,0.6787542466740298,0.04295641190765995,0.5697301260511536,0.7354878295554814,0.5649655458343374,0.07826550411647701,0.37394575811202896,0.680606667658576,0.52722802349112,0.10590884902007368,0.3490875627698141,0.711532844924653,0.52722802349112,0.10590884902007369,0.3490875627698141,0.711532844924653,0.48489276018498817,0.09446186404717102,0.2823992346244504,0.6436094201632714,0.52722802349112,0.10590884902007368,0.3490875627698141,0.711532844924653,0.505213571933149,0.12532807465653614,0.2731577378842901,0.7114829822184786,0.011178732249176374,0.006955528019055894,0.029279816515876217,0.15709709850965564,0.7125498725564977,84083,4,84083,34,1014.2292921299995,266.2887113270008,7.020219326019287,7.078732013702393,compiled,1281.1556758629995
45,20,20,0,3.521740522971908e-05,0.527244643163962,0.10648059541572956,0.3473652870278366,0.7118631940269908,0.5912245543949745,0.058786369991235904,0.4918425668719824,0.6847365414251607,0.527244643163962,0.10648059541572956,0.3473652870278366,0.7118631940269908,0.6798418538697337,0.04164595941948022,0.5794867930997433,0.735393804879542,0.5655373770303707,0.07831848157964177,0.3714900247206921,0.6812050615760834,0.527244643163962,0.10648059541572956,0.3473652870278366,0.7118631940269908,0.527244643163962,0.10648059541572956,0.3473652870278366,0.7118631940269908,0.4848973825173658,0.09532368061211592,0.27882666736534795,0.6453543752831339,0.527244643163962,0.10648059541572956,0.3473652870278366,0.7118631940269908,0.5046796926304957,0.1258716866453188,0.2727138001039178,0.711891116867462,0.010772838848766095,0.006784683148014903,0.03009071588177038,0.15186704693042347,0.743662562477971,84083,5,84083,35,1016.6546332299986,265.89186347899886,7.02012825012207,7.078619956970215,compiled,1283.3378964739968
46,20,20,0,2.618904279568042e-05,0.5281398288299146,0.10609891603163585,0.3471706087242085,0.710849658820465,0.5919484480096996,0.058183881311433865,0.4911687643225236,0.6834414236149232,0.5281398288299146,0.10609891603163585,0.3471706087242085,0.710849658820465,0.6797177209244365,0.04273000309214703,0.567892033529467,0.7351887220958583,0.5662425546700431,0.07809838449769353,0.37297765903543484,0.68149488431306,0.5281398288299146,0.10609891603163585,0.3471706087242085,0.710849658820465,0.5281398288299146,0.10609891603163586,0.34717060872420846,0.7108496588204651,0.4860590370253446,0.0946078401390556,0.28108260187641915,0.6436338546889904,0.5281398288299146,0.10609891603163585,0.3471706087242085,0.710849658820465,0.5058526044805807,0.1255938670315559,0.2721293198032968,0.7108423517684175,0.010733735861717952,0.0067057178995006544,0.03114127146228557,0.1534584493940095,0.7762714460605544,84083,5,84083,34,1016.6412836819982,266.50689470499856,7.020219326019287,7.0783162117004395,compiled,1283.7055002159977
47,20,20,0,1.9128217289422665e-05,0.5276981832100324,0.10621799909205018,0.347159457699657,0.712943542455621,0.5919445467796626,0.05877305181294837,0.4962957812454708,0.6867468589540244,0.5276981832100324,0.10621799909205018,0.347159457699657,0.712943542455621,0.6804988339792502,0.04112398663519266,0.5831500243307443,0.7362969887296277,0.565909912145245,0.07820238680001308,0.3719167097811622,0.6811648066412794,0.5276981832100324,0.10621799909205018,0.347159457699657,0.712943542455621,0.5276981832100323,0.10621799909205018,0.34715945769965695,0.712943542455621,0.4854609442653433,0.0954513653739391,0.27803014908901535,0.6463925370821962,0.5276981832100324,0.10621799909205018,0.347159457699657,0.712943542455621,0.5053112190918367,0.12594039167855664,0.27231541375421886,0.7129468352752619,0.010639194464614324,0.006658106985886236,0.03250597430336864,0.1532242023697143,0.8141634859240382,84083,3,84083,38,1014.1121960570017,266.2443110569984,7.019712448120117,7.078577041625977,compiled,1280.954519435003
48,20,20,0,1.4063943157493203e-05,0.5277381921568711,0.10649820886610466,0.3466176108316592,0.7122253235493005,0.5921584009449014,0.05789524751180274,0.49695752278726835,0.6849712933941611,0.5277381921568711,0.10649820886610466,0.3466176108316592,0.7122253235493005,0.6813114417802141,0.03962183314103044,0.5942749750659525,0.7359265362578953,0.565978468265292,0.07849505113095388,0.37233758711268383,0.6819587014916686,0.5277381921568711,0.10649820886610466,0.3466176108316592,0.7122253235493005,0.5277381921568711,0.10649820886610467,0.3466176108316592,0.7122253235493005,0.4857204375866565,0.09513833149778415,0.28137485031068776,0.6455269273641265,0.5277381921568711,0.10649820886610466,0.3466176108316592,0.7122253235493005,0.5055089667412725,0.12602309092237637,0.2717593823596018,0.712246137908881,0.010597268249779659,0.006597858064794125,0.033854613489963284,0.15364631385347519,0.851376412358805,84083,5,84083,37,1018.3112112870003,266.503686455002,7.020176410675049,7.078268051147461,compiled,1285.4070934830015
49,20,20,0,1.1017030588583515e-05,0.5280634350192164,0.1063790644923053,0.3479102933527906,0.7122268103525741,0.5926695236787604,0.05719219188405752,0.49891793937659024,0.684916071615904,0.5280634350192164,0.1063790644923053,0.3479102933527906,0.7122268103525741,0.6813113615839025,0.03974176680405641,0.5910030041760794,0.7356345802025439,0.5659124565028103,0.07841124079961649,0.37314629090699053,0.681742361969005,0.5280634350192164,0.1063790644923053,0.3479102933527906,0.7122268103525741,0.5280634350192164,0.10637906449230529,0.34791029335279056,0.712226810352574,0.4860000017482326,0.09481405745011183,0.28208716481909357,0.6465198753538175,0.5280634350192164,0.1063790644923053,0.3479102933527906,0.7122268103525741,0.5058260336879754,0.12587432773848675,0.2718624114905166,0.7123597973796081,0.010852533675630112,0.006584920669044777,0.035056871544079896,0.15883678575903346,0.8775910071350213,84083,4,84083,38,1017.649190655,265.2389170480019,7.019664287567139,7.078577041625977,compiled,1283.4878988829987
50,20,20,0,1e-05,0.5276089982449217,0.10616142545595371,0.34839945162978264,0.7118736016499055,0.5920922583050702,0.057205321243628156,0.4987212863265117,0.6854825499943488,0.5276089982449217,0.10616142545595371,0.34839945162978264,0.7118736016499055,0.6804773515094019,0.04102124629755985,0.5856617005838208,0.7355958271546762,0.5656382799840114,0.0783544745677846,0.37290772844608855,0.6812930254167185,0.5276089982449217,0.10616142545595371,0.34839945162978264,0.7118736016499055,0.5276089982449217,0.10616142545595372,0.34839945162978264,0.7118736016499057,0.4855629380324468,0.09472641768860464,0.28174950380993036,0.6450230750432289,0.5276089982449217,0.10616142545595371,0.34839945162978264,0.7118736016499055,0.505408668181214,0.12556572217402878,0.2729512561425662,0.7118821625826262,0.010655380230031488,0.00656542701790184,0.03559347680355482,0.15542200255697125,0.8978940487871112,84083,3,84083,38,1018.2412889849984,267.01335413299967,7.020176410675049,7.0994391441345215,compiled,1287.095241922998
