round,selected,evaluated,cache_mismatch,lr,accuracy,accuracy_std,accuracy_min,accuracy_max,precision_macro,precision_macro_std,precision_macro_min,precision_macro_max,precision_micro,precision_micro_std,precision_micro_min,precision_micro_max,precision_weighted,precision_weighted_std,precision_weighted_min,precision_weighted_max,recall_macro,recall_macro_std,recall_macro_min,recall_macro_max,recall_micro,recall_micro_std,recall_micro_min,recall_micro_max,recall_weighted,recall_weighted_std,recall_weighted_min,recall_weighted_max,f1_macro,f1_macro_std,f1_macro_min,f1_macro_max,f1_micro,f1_micro_std,f1_micro_min,f1_micro_max,f1_weighted,f1_weighted_std,f1_weighted_min,f1_weighted_max,loss_w_client_mean,ce_orig_client_mean,loss_theta_client_mean,gnorm_w,gnorm_theta,steps_w,skipped_w,steps_theta,skipped_theta,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
35,100,100,0,0.00022180225323952595,0.3698958931055353,0.07924632061600691,0.146887521380928,0.5164046903811169,0.39436339791947533,0.04085653226066249,0.2604996467546068,0.46543534310686935,0.3698958931055353,0.07924632061600691,0.146887521380928,0.5164046903811169,0.5555841965794777,0.044494827375500236,0.2978779529172486,0.62353380648668,0.36984600555351704,0.04640480877394624,0.24054586635383884,0.46014912485108583,0.3698958931055353,0.07924632061600691,0.146887521380928,0.5164046903811169,0.3698958931055353,0.07924632061600692,0.14688752138092803,0.516404690381117,0.28920517662944545,0.04798431341559442,0.14318629547964407,0.384793618627904,0.3698958931055353,0.07924632061600691,0.146887521380928,0.5164046903811169,0.35609337939651275,0.09171036404287243,0.10085099132660762,0.5101547024236377,0.003569685981196379,0.002081504085832078,0.008995519940108734,0.0735312062412171,0.2915485761068916,168200,3,168200,36,1270.03045699,1286.8431088889993,7.061458587646484,7.316714286804199,compiled,2559.9475782200025
36,100,100,0,0.00019637254807992693,0.36882036006100727,0.07855663240710682,0.15380041320121476,0.5219543694499841,0.39651552704607584,0.041454607862883866,0.2654606933929935,0.46769154018063125,0.36882036006100727,0.07855663240710682,0.15380041320121476,0.5219543694499841,0.5565113567518044,0.045768469342392454,0.2966098282322698,0.6239509172284766,0.3699819680701966,0.04641793982305322,0.23982931354826736,0.46737220554972203,0.36882036006100727,0.07855663240710682,0.15380041320121476,0.5219543694499841,0.36882036006100727,0.07855663240710681,0.15380041320121474,0.5219543694499841,0.28962749265564264,0.047994284935581825,0.14164406712702993,0.3789539115640853,0.36882036006100727,0.07855663240710682,0.15380041320121476,0.5219543694499841,0.3556866982159112,0.09129594924004032,0.10840897665692496,0.5183494498041411,0.003375962286169416,0.0018811316011409943,0.008687044875327548,0.06862056235048977,0.2857365929737764,168200,3,168200,45,1287.4987398629964,1275.4228427439994,7.061458587646484,7.316714286804199,compiled,2566.0622952489975
37,100,100,0,0.00017221105932064813,0.3683493751662781,0.07842440163233459,0.15067877680322986,0.5067369379453847,0.39526902488895466,0.04235922628092551,0.2580061554455124,0.47526976014054495,0.3683493751662781,0.07842440163233459,0.15067877680322986,0.5067369379453847,0.5554784019065478,0.04632174971956178,0.2913610211030701,0.623352492199774,0.3692287042071096,0.04695344416229219,0.23702747210351946,0.4696857408401698,0.3683493751662781,0.07842440163233459,0.15067877680322986,0.5067369379453847,0.3683493751662781,0.0784244016323346,0.15067877680322986,0.5067369379453848,0.2888706731867518,0.048800869087205746,0.13993737931974212,0.38520542867020857,0.3683493751662781,0.07842440163233459,0.15067877680322986,0.5067369379453847,0.3555239360764208,0.09080524872167037,0.10487449519106856,0.5053965779344181,0.003193469557520258,0.0017056332526747184,0.008447540043287986,0.06450176634923122,0.28265665877058527,168200,3,168200,36,1272.1386598440004,1279.2746655869996,7.061458587646484,7.316714286804199,compiled,2554.276021104004
38,100,100,0,0.00014941707170162489,0.36849641257601395,0.07895876177171872,0.15074484662369744,0.5029552538191562,0.3965192442494914,0.041763529058800916,0.26601682462652054,0.4775342048961777,0.36849641257601395,0.07895876177171872,0.15074484662369744,0.5029552538191562,0.55605747146852,0.04612900473281459,0.29369079935472464,0.6248173380837119,0.36971371428928845,0.0469521342470287,0.23722227502891174,0.4629308485418579,0.36849641257601395,0.07895876177171872,0.15074484662369744,0.5029552538191562,0.36849641257601395,0.07895876177171872,0.15074484662369741,0.5029552538191562,0.2894818263638101,0.04892290264685452,0.14428018306554624,0.3819259436902432,0.36849641257601395,0.07895876177171872,0.15074484662369744,0.5029552538191562,0.35527165051534937,0.09162212176134074,0.10260552058256656,0.5117709246944666,0.00299964857703029,0.0015626374496626977,0.008278777216380461,0.059491486277503426,0.2791315938113884,168200,4,168200,48,1287.8750307579976,1285.8159465749995,7.061458587646484,7.316714286804199,compiled,2576.837270463002
39,100,100,0,0.00012808425060727857,0.36918697694144675,0.07804093838807888,0.1500598020154176,0.509050961390228,0.3968460631630803,0.04170956564726334,0.2657737550808155,0.48467757874978523,0.36918697694144675,0.07804093838807888,0.1500598020154176,0.509050961390228,0.5562609224845105,0.04615093066889341,0.29670635080358376,0.6286522533641656,0.37047352165035596,0.04667733935732528,0.23273006001688615,0.4630765120889485,0.36918697694144675,0.07804093838807888,0.1500598020154176,0.509050961390228,0.36918697694144675,0.07804093838807888,0.1500598020154176,0.509050961390228,0.29001033917107566,0.048850655702563126,0.13997081647500287,0.38907734057438215,0.36918697694144675,0.07804093838807888,0.1500598020154176,0.509050961390228,0.35597919018584,0.09098803535852587,0.10221960792232723,0.5079571205121178,0.0028547815734770716,0.001434082053430417,0.008130853942056215,0.05570108976920165,0.2779344704117014,168200,3,168200,43,1294.3127819619986,1291.222845067001,7.061458587646484,7.316714286804199,compiled,2588.4123784010008
40,100,100,0,0.00010830025717536152,0.3687412853581565,0.07796054844104908,0.14839829935724566,0.5055013114998751,0.39673576536395894,0.0414138866202559,0.2668229306961406,0.46907672871558886,0.3687412853581565,0.07796054844104908,0.14839829935724566,0.5055013114998751,0.5560685600382879,0.0466423668924812,0.2922616217783274,0.6192472497267949,0.3705166962164412,0.04647932682984366,0.23427092451608833,0.4587175540851807,0.3687412853581565,0.07796054844104908,0.14839829935724566,0.5055013114998751,0.3687412853581565,0.07796054844104908,0.14839829935724563,0.505501311499875,0.28974746145242153,0.048083831951046346,0.14079222606259778,0.37605096745735633,0.3687412853581565,0.07796054844104908,0.14839829935724566,0.5055013114998751,0.3556326512753689,0.09068592184213371,0.10168473729724892,0.5059112658088383,0.0027309774566760233,0.0013209982526451677,0.00804310142132754,0.05246213924718697,0.2788446049250429,168200,1,168200,37,1628.7901975679997,1477.5056561839997,7.1761322021484375,7.3360676765441895,compiled,3109.412452952
41,100,100,0,9.01463880785389e-05,0.37008892384528586,0.07872498622799422,0.1494585759416831,0.5189790902492375,0.3982495010157805,0.04151087346168119,0.26412633691229215,0.47518889920612023,0.37008892384528586,0.07872498622799422,0.1494585759416831,0.5189790902492375,0.5573115326228366,0.04676502660316344,0.29595660879969876,0.6204927983891667,0.3711045599688794,0.04680520730145974,0.23516089681034943,0.46540700223162434,0.37008892384528586,0.07872498622799422,0.1494585759416831,0.5189790902492375,0.37008892384528586,0.07872498622799422,0.1494585759416831,0.5189790902492375,0.2904971773920333,0.048537108575369727,0.14371753275100185,0.3839207599914727,0.37008892384528586,0.07872498622799422,0.1494585759416831,0.5189790902492375,0.35667533068909707,0.09155296683913917,0.10187373334311779,0.5134636857519579,0.002619434131106996,0.0012215697389090382,0.008043232936820403,0.049562028126473326,0.2815738299450549,168200,2,168200,40,1420.956581759,1452.1446124140002,7.221558570861816,7.316518783569336,compiled,2876.330706611
42,100,100,0,7.369724145892235e-05,0.3698877063950103,0.07896283072501624,0.15132823105814952,0.5093498088482079,0.39788234064929073,0.04132876358962646,0.26489247858662035,0.476142975234579,0.3698877063950103,0.07896283072501624,0.15132823105814952,0.5093498088482079,0.5570151631411426,0.046311697663228193,0.29884994426192857,0.6287773401947024,0.3713447072590233,0.046975425495013275,0.23620908895037734,0.4674568355962472,0.3698877063950103,0.07896283072501624,0.15132823105814952,0.5093498088482079,0.3698877063950103,0.07896283072501624,0.15132823105814952,0.5093498088482079,0.2907241324685173,0.0490718895606962,0.14435950368808773,0.3828967387088254,0.3698877063950103,0.07896283072501624,0.15132823105814952,0.5093498088482079,0.35662689973228384,0.09198333596227375,0.10469607767345071,0.5098001528386347,0.002522764507127378,0.0011426087196762026,0.008112756947596387,0.04758176572075665,0.2894013693381634,168200,3,168200,46,1422.922061967999,1451.9324053259988,7.311860084533691,7.316518783569336,compiled,2877.7719582300006
43,100,100,0,5.902041038830258e-05,0.36999910977654005,0.07869492687186834,0.15164817253757268,0.5194691777782754,0.3984776252700239,0.04223841332464321,0.2613475864314998,0.48005251691559553,0.36999910977654005,0.07869492687186834,0.15164817253757268,0.5194691777782754,0.5571135384668965,0.047745095167527306,0.29285122013794274,0.6268546643622536,0.370919947152337,0.04701535646453624,0.23172870185442174,0.46550649424220414,0.36999910977654005,0.07869492687186834,0.15164817253757268,0.5194691777782754,0.36999910977654005,0.07869492687186834,0.15164817253757268,0.5194691777782754,0.29040656734851367,0.04899147215663296,0.14040547249703939,0.3867470085040646,0.36999910977654005,0.07869492687186834,0.15164817253757268,0.5194691777782754,0.35633949154704625,0.0917203459234581,0.10541024468350968,0.5156563630748688,0.0024348797393895297,0.0010788064788287296,0.008261279732076021,0.0458802631543839,0.298753315930569,168200,3,168200,40,1375.1798779419987,1456.4832817900005,7.307662487030029,7.316714286804199,compiled,2834.836899202999
44,100,100,0,4.617620511371929e-05,0.36988941436027084,0.07871441610279592,0.15273660545900267,0.5113589446967726,0.3984460112449618,0.04190805241090925,0.26557213933764834,0.4791870035088176,0.36988941436027084,0.07871441610279592,0.15273660545900267,0.5113589446967726,0.5572865149559285,0.047456645367933065,0.2980218108807638,0.627785635743278,0.37147854105762684,0.047358480246631224,0.2357775010606137,0.46813549482204,0.36988941436027084,0.07871441610279592,0.15273660545900267,0.5113589446967726,0.36988941436027084,0.07871441610279592,0.15273660545900264,0.5113589446967726,0.2905828478165427,0.049016549321817385,0.14318161207348268,0.3899850467607521,0.36988941436027084,0.07871441610279592,0.15273660545900267,0.5113589446967726,0.35633079158422803,0.09143888924152871,0.1059987079874661,0.5108244682373309,0.0023820650454569074,0.0010182071360252227,0.008467652636914534,0.04442846329190316,0.3095181727599989,168200,1,168200,45,1407.450951802999,1449.002717534,7.244684219360352,7.316714286804199,compiled,2859.6936342520003
45,100,100,0,3.521740522971908e-05,0.3690478874244599,0.0784758652646577,0.15061493718767258,0.5153784244215615,0.3982844663394469,0.041698065266003614,0.26477423225914987,0.47689244799709096,0.3690478874244599,0.0784758652646577,0.15061493718767258,0.5153784244215615,0.5571662424621493,0.047621961125847476,0.2993346134252405,0.6282830576741003,0.37103574567835784,0.0471432473532105,0.23603694835583372,0.46544685392215723,0.3690478874244599,0.0784758652646577,0.15061493718767258,0.5153784244215615,0.3690478874244599,0.07847586526465772,0.15061493718767258,0.5153784244215616,0.29018151809825377,0.04858478753066959,0.1415914436784929,0.3853913931831728,0.3690478874244599,0.0784758652646577,0.15061493718767258,0.5153784244215615,0.35567091693442593,0.09131741620133348,0.10395686146630365,0.5127164532211448,0.0023198392259501086,0.0009915364061374137,0.008846229511002708,0.04306294060309157,0.327635586899431,168200,4,168200,41,1437.2795390190004,1453.610823187999,7.138582706451416,7.316714286804199,compiled,2893.868515082999
46,100,100,0,2.618904279568042e-05,0.36946804409077943,0.0784662636089441,0.15132191214423701,0.5131314929744364,0.3978911445678972,0.04144532551458771,0.26577944483701943,0.47583724510765624,0.36946804409077943,0.0784662636089441,0.15132191214423701,0.5131314929744364,0.5570841465445651,0.04699500010766109,0.2990417309880621,0.628273200025618,0.37105034989814506,0.0471365117567276,0.23606687237969598,0.466384423113679,0.36946804409077943,0.0784662636089441,0.15132191214423701,0.5131314929744364,0.36946804409077943,0.0784662636089441,0.15132191214423701,0.5131314929744364,0.29003470303768153,0.04860767761171601,0.1443394847270113,0.3867215562667496,0.36946804409077943,0.0784662636089441,0.15132191214423701,0.5131314929744364,0.35587379755182175,0.09128665398918223,0.10408774797069142,0.5101823824165475,0.0022582357734624654,0.0009524337953846016,0.009141987794567742,0.04220732642494531,0.3413214132073664,168200,1,168200,48,1545.4795993879998,1447.1358127910025,7.1683173179626465,7.316714286804199,compiled,2996.192859573999
47,100,100,0,1.9128217289422665e-05,0.3698254669514763,0.07879525914164671,0.14994922102194866,0.5127464109265916,0.398778784122155,0.041501904441985704,0.26285732730242684,0.4757522945301391,0.3698254669514763,0.07879525914164671,0.14994922102194866,0.5127464109265916,0.5573421998988235,0.04742795503330509,0.29924409885331116,0.6288839004972757,0.37110922336239427,0.04698219817226761,0.235547618740155,0.4640711159467569,0.3698254669514763,0.07879525914164671,0.14994922102194866,0.5127464109265916,0.36982546695147633,0.07879525914164671,0.14994922102194866,0.5127464109265916,0.29019002658222,0.048760892532488984,0.1441092835209653,0.3845832078516629,0.3698254669514763,0.07879525914164671,0.14994922102194866,0.5127464109265916,0.3559772682185276,0.09160645576034111,0.10290634275391902,0.5116554857516438,0.0022229655149020562,0.0009193139227787169,0.009731500953049114,0.04138914342609709,0.3676960858640356,168200,5,168200,48,1496.2013868309987,1446.7229752380008,7.061458587646484,7.316714286804199,compiled,2946.4746550009986
48,100,100,0,1.4063943157493203e-05,0.3695807242646201,0.07870617600598867,0.15176934700436553,0.515634619210632,0.3988734120341642,0.04150161127051251,0.26486679676194236,0.48030323242221795,0.3695807242646201,0.07870617600598867,0.15176934700436553,0.515634619210632,0.5572866731524235,0.04757353218077826,0.2998892179998644,0.6289670929299778,0.37084690551827704,0.04682063131911592,0.23397315040870953,0.46373523874050704,0.3695807242646201,0.07870617600598867,0.15176934700436553,0.515634619210632,0.3695807242646201,0.07870617600598867,0.15176934700436553,0.515634619210632,0.2901802358717223,0.048483209649531796,0.14225906010674316,0.3845869111325876,0.3695807242646201,0.07870617600598867,0.15176934700436553,0.515634619210632,0.35588937521687847,0.09145434529482485,0.10525899063437104,0.5124749984429493,0.0022063843126559133,0.0008971392483044709,0.010216690656455234,0.041323440623036216,0.39055519480995876,168200,4,168200,46,1664.4638979250012,1446.8320683429993,7.3086419105529785,7.316714286804199,compiled,3114.400483544003
49,100,100,0,1.1017030588583515e-05,0.3695973104843885,0.07907138525721498,0.1516589518613058,0.5106731566868559,0.39929664061210807,0.041737934857969075,0.2626461239439364,0.4792527818664363,0.3695973104843885,0.07907138525721498,0.1516589518613058,0.5106731566868559,0.5579855808942528,0.0472338542444422,0.30110589183294767,0.6280029638721037,0.370983014387711,0.04700614912106225,0.23376967069658328,0.46375020786873494,0.3695973104843885,0.07907138525721498,0.1516589518613058,0.5106731566868559,0.3695973104843885,0.07907138525721497,0.1516589518613058,0.5106731566868559,0.2903878535308893,0.04887834760881166,0.14061266852673196,0.38864207343164964,0.3695973104843885,0.07907138525721498,0.1516589518613058,0.5106731566868559,0.3561510753750995,0.09199291433075053,0.10467088613580564,0.5115283129796931,0.002208027184488724,0.0009000432070729964,0.010732065637810729,0.04145449694974434,0.41164731584965736,168200,2,168200,55,1376.976034452,1459.7805733120003,7.061458587646484,7.316714286804199,compiled,2839.9669380749983
50,100,100,0,1e-05,0.3692338075275549,0.07888164407251122,0.15029694713754593,0.508145498196647,0.3986974434533643,0.041465815013511285,0.2640870360448847,0.47837326021843174,0.3692338075275549,0.07888164407251122,0.15029694713754593,0.508145498196647,0.5575952722357818,0.047019815910574844,0.3005529133131153,0.6272246588505543,0.37086229348788113,0.04723923192140247,0.23557342537017117,0.4668399164195599,0.3692338075275549,0.07888164407251122,0.15029694713754593,0.508145498196647,0.3692338075275549,0.07888164407251122,0.15029694713754593,0.5081454981966471,0.2899829620402866,0.048933446583020436,0.14239917955785103,0.3854782176069336,0.3692338075275549,0.07888164407251122,0.15029694713754593,0.508145498196647,0.3556140034230541,0.09170623455998037,0.10297326196359663,0.5069679672322822,0.0021874490674993986,0.0008780347073194459,0.010968094597606382,0.04120197797449404,0.41897103522725637,168200,3,168200,52,1368.0461035900007,1456.3147921490017,7.282571792602539,7.336094856262207,compiled,2834.659808954002
