round,rule,client_id,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted
1,clf,0,0.7126144013809429,0.7267523969702347,0.7126144013809429,0.7642960308042689,0.5993302861116554,0.7126144013809429,0.7126144013809429,0.5810647317907586,0.7126144013809429,0.6983189313229864
1,clf,1,0.3784993192764137,0.5338237172049058,0.3784993192764137,0.6132094445971132,0.5409562970919719,0.3784993192764137,0.3784993192764137,0.37971305573758574,0.3784993192764137,0.3198873270738766
1,clf,2,0.6175481071461062,0.7341014945262619,0.6175481071461062,0.7316692104232352,0.5288200919868342,0.6175481071461062,0.6175481071461062,0.4948320979813433,0.6175481071461062,0.5995174554121379
1,clf,3,0.5564881632339012,0.5774208412671338,0.5564881632339012,0.6860918682994157,0.6289811604316611,0.5564881632339012,0.5564881632339013,0.532946698174948,0.5564881632339012,0.5553995657194158
1,clf,4,0.6210880928151812,0.614040861149941,0.6210880928151812,0.7159918218339633,0.6081204600674455,0.6210880928151812,0.6210880928151812,0.5165111403069341,0.6210880928151812,0.6135720457283409
1,clf,5,0.6426577054555366,0.7044864664551712,0.6426577054555366,0.7488525786109194,0.5458362497423146,0.6426577054555366,0.6426577054555366,0.5236096303868649,0.6426577054555366,0.6308888900838518
1,clf,6,0.7539421427232642,0.7267478810654251,0.7539421427232642,0.7580531809118752,0.661110557485946,0.7539421427232642,0.7539421427232642,0.6716774841191726,0.7539421427232642,0.7440079750638076
1,clf,7,0.5222223657400382,0.6646065278261644,0.5222223657400382,0.7166607700756448,0.4990532485234631,0.5222223657400382,0.5222223657400382,0.46427973562694996,0.5222223657400382,0.5242326209122877
1,clf,8,0.733223446181392,0.7263956947719526,0.733223446181392,0.7536052964477558,0.694836204860942,0.733223446181392,0.733223446181392,0.6923578594513025,0.733223446181392,0.7292713371113063
1,clf,9,0.4006245317150471,0.6094925345893789,0.4006245317150471,0.6724719233601317,0.49122658469549635,0.4006245317150471,0.4006245317150471,0.40581701294764777,0.4006245317150471,0.34912453410051514
1,clf,10,0.6449855747558646,0.6650495150574135,0.6449855747558646,0.735483156939845,0.670631511777711,0.6449855747558646,0.6449855747558646,0.6363495495929309,0.6449855747558646,0.6275511194920751
1,clf,11,0.5334560007984134,0.5749134620755949,0.5334560007984134,0.649480746504105,0.47154978359296473,0.5334560007984134,0.5334560007984133,0.42964878137163975,0.5334560007984134,0.5056371420841139
1,clf,12,0.37491565876117877,0.532078229317104,0.37491565876117877,0.43086778396840175,0.36123957620320996,0.37491565876117877,0.3749156587611788,0.28513571997765125,0.37491565876117877,0.3232224363636491
1,clf,13,0.5845552920300003,0.6500095312248622,0.5845552920300003,0.7215853185048715,0.5134916926408057,0.5845552920300003,0.5845552920300003,0.4957141985075605,0.5845552920300003,0.5694299203289921
1,clf,14,0.5810301743936607,0.700852658237038,0.5810301743936607,0.7572455445648779,0.5437061265894438,0.5810301743936607,0.5810301743936608,0.4860304020158648,0.5810301743936607,0.5608915229518499
1,clf,15,0.3908255688904257,0.5178789651228819,0.3908255688904257,0.6368735863877207,0.5724990876426642,0.3908255688904257,0.3908255688904257,0.42766922651940154,0.3908255688904257,0.3588598149597776
1,clf,16,0.3750480771777277,0.5198557087448269,0.3750480771777277,0.6016220412155702,0.538377911662575,0.3750480771777277,0.3750480771777277,0.4114541539475075,0.3750480771777277,0.3243727509214832
